Sea_Name,Date,Sea_Level_MM
Arabian Sea,2010-12-26 00:00:00,0.88
Atlantic Ocean,2010-12-26 00:00:00,29.22
Bay Bengal,2010-12-26 00:00:00,102.27
Bering Sea,2010-12-26 00:00:00,27.72
Gulf Mexico,2010-12-26 00:00:00,-35.04
Indian Ocean,2010-12-26 00:00:00,40.72
Indonesian,2010-12-26 00:00:00,220.18
Mediterranean,2010-12-26 00:00:00,109.93
Nino,2010-12-26 00:00:00,18.47
North Pacific,2010-12-26 00:00:00,15.81
North Sea,2010-12-26 00:00:00,5.99
Pacific Ocean,2010-12-26 00:00:00,17.56
Persian Gulf,2010-12-26 00:00:00,125.13
Sea Japan,2010-12-26 00:00:00,-32.5
Sea Okhotsk,2010-12-26 00:00:00,40.12
South China,2010-12-26 00:00:00,105.69
Southern Ocean,2010-12-26 00:00:00,43.26
Tropics,2010-12-26 00:00:00,26.75
World,2010-12-26 00:00:00,28.84
Adriatic Sea,2010-12-27 00:00:00,155.83
Caribbean Sea,2010-12-27 00:00:00,-14.26
North Atlantic,2010-12-27 00:00:00,-10.79
Yellow Sea,2010-12-27 00:00:00,-110.14
Adriatic Sea,2010-12-30 00:00:00,122.69
Andaman Sea,2010-12-31 00:00:00,106.71
Arabian Sea,2010-12-31 00:00:00,-4.61
Atlantic Ocean,2010-12-31 00:00:00,26.45
Baltic Sea,2010-12-31 00:00:00,-79.4
Bay Bengal,2010-12-31 00:00:00,88.74
Bering Sea,2010-12-31 00:00:00,31.72
Gulf Mexico,2010-12-31 00:00:00,-51.7
Indian Ocean,2010-12-31 00:00:00,34.58
Indonesian,2010-12-31 00:00:00,225.71
Mediterranean,2010-12-31 00:00:00,113.18
Nino,2010-12-31 00:00:00,21.66
North Atlantic,2010-12-31 00:00:00,-9.71
North Pacific,2010-12-31 00:00:00,18.87
Pacific Ocean,2010-12-31 00:00:00,17.7
Persian Gulf,2010-12-31 00:00:00,133.93
Sea Japan,2010-12-31 00:00:00,-37.27
Sea Okhotsk,2010-12-31 00:00:00,64.71
South China,2010-12-31 00:00:00,140.37
Southern Ocean,2010-12-31 00:00:00,40.69
Tropics,2010-12-31 00:00:00,26.71
World,2010-12-31 00:00:00,28.46
Yellow Sea,2010-12-31 00:00:00,-108.69
Caribbean Sea,2011-01-01 00:00:00,-4.38
North Sea,2011-01-01 00:00:00,40.54
Baltic Sea,2011-01-04 00:00:00,-102.35
Andaman Sea,2011-01-05 00:00:00,121.35
Arabian Sea,2011-01-05 00:00:00,-17.12
Atlantic Ocean,2011-01-05 00:00:00,28.52
Bay Bengal,2011-01-05 00:00:00,87.07
Bering Sea,2011-01-05 00:00:00,28.02
Gulf Mexico,2011-01-05 00:00:00,-38.84
Indian Ocean,2011-01-05 00:00:00,24.32
Indonesian,2011-01-05 00:00:00,217.18
Mediterranean,2011-01-05 00:00:00,66.83
Nino,2011-01-05 00:00:00,16.87
North Atlantic,2011-01-05 00:00:00,-7.99
North Pacific,2011-01-05 00:00:00,10.31
North Sea,2011-01-05 00:00:00,7.19
Pacific Ocean,2011-01-05 00:00:00,16.96
Persian Gulf,2011-01-05 00:00:00,119.63
Sea Japan,2011-01-05 00:00:00,-24.5
Sea Okhotsk,2011-01-05 00:00:00,19.12
South China,2011-01-05 00:00:00,120.39
Southern Ocean,2011-01-05 00:00:00,38.66
Tropics,2011-01-05 00:00:00,24.15
World,2011-01-05 00:00:00,25.24
Adriatic Sea,2011-01-06 00:00:00,90.43
Caribbean Sea,2011-01-06 00:00:00,3.84
Yellow Sea,2011-01-06 00:00:00,-74.54
Sea Japan,2011-01-09 00:00:00,-25.37
Adriatic Sea,2011-01-10 00:00:00,87.69
Andaman Sea,2011-01-10 00:00:00,113.31
Arabian Sea,2011-01-10 00:00:00,-22.41
Atlantic Ocean,2011-01-10 00:00:00,28.45
Baltic Sea,2011-01-10 00:00:00,-49.4
Bay Bengal,2011-01-10 00:00:00,85.94
Bering Sea,2011-01-10 00:00:00,64.82
Caribbean Sea,2011-01-10 00:00:00,4.82
Gulf Mexico,2011-01-10 00:00:00,-51.5
Indian Ocean,2011-01-10 00:00:00,18.68
Indonesian,2011-01-10 00:00:00,224.01
Mediterranean,2011-01-10 00:00:00,58.98
Nino,2011-01-10 00:00:00,17.66
North Atlantic,2011-01-10 00:00:00,-1.01
North Pacific,2011-01-10 00:00:00,-1.53
North Sea,2011-01-10 00:00:00,12.14
Pacific Ocean,2011-01-10 00:00:00,13.6
Persian Gulf,2011-01-10 00:00:00,52.23
Sea Okhotsk,2011-01-10 00:00:00,20.31
South China,2011-01-10 00:00:00,155.67
Southern Ocean,2011-01-10 00:00:00,38.39
Tropics,2011-01-10 00:00:00,22.11
World,2011-01-10 00:00:00,23.86
Yellow Sea,2011-01-10 00:00:00,-70.39
Baltic Sea,2011-01-14 00:00:00,-3.65
Bering Sea,2011-01-14 00:00:00,66.12
Persian Gulf,2011-01-14 00:00:00,50.73
Andaman Sea,2011-01-15 00:00:00,75.95
Arabian Sea,2011-01-15 00:00:00,-28.02
Atlantic Ocean,2011-01-15 00:00:00,36.32
Bay Bengal,2011-01-15 00:00:00,71.57
Caribbean Sea,2011-01-15 00:00:00,9.94
Gulf Mexico,2011-01-15 00:00:00,-49.74
Indian Ocean,2011-01-15 00:00:00,15.92
Indonesian,2011-01-15 00:00:00,229.88
Mediterranean,2011-01-15 00:00:00,44.93
Nino,2011-01-15 00:00:00,17.77
North Atlantic,2011-01-15 00:00:00,4.21
North Pacific,2011-01-15 00:00:00,-14.19
North Sea,2011-01-15 00:00:00,28.79
Pacific Ocean,2011-01-15 00:00:00,13.16
Sea Japan,2011-01-15 00:00:00,-35.4
Sea Okhotsk,2011-01-15 00:00:00,36.42
South China,2011-01-15 00:00:00,118.89
Southern Ocean,2011-01-15 00:00:00,39.86
Tropics,2011-01-15 00:00:00,22.75
World,2011-01-15 00:00:00,23.54
Adriatic Sea,2011-01-16 00:00:00,84.53
Yellow Sea,2011-01-16 00:00:00,-94.94
Adriatic Sea,2011-01-19 00:00:00,38.29
Andaman Sea,2011-01-20 00:00:00,79.61
Arabian Sea,2011-01-20 00:00:00,-20.21
Atlantic Ocean,2011-01-20 00:00:00,22.05
Baltic Sea,2011-01-20 00:00:00,55.1
Bay Bengal,2011-01-20 00:00:00,70.44
Bering Sea,2011-01-20 00:00:00,47.32
Caribbean Sea,2011-01-20 00:00:00,-0.98
Gulf Mexico,2011-01-20 00:00:00,-59.3
Indian Ocean,2011-01-20 00:00:00,12.98
Indonesian,2011-01-20 00:00:00,226.21
Mediterranean,2011-01-20 00:00:00,5.98
Nino,2011-01-20 00:00:00,24.26
North Atlantic,2011-01-20 00:00:00,-7.81
North Pacific,2011-01-20 00:00:00,2.27
North Sea,2011-01-20 00:00:00,72.74
Pacific Ocean,2011-01-20 00:00:00,16.5
Persian Gulf,2011-01-20 00:00:00,57.03
Sea Japan,2011-01-20 00:00:00,-19.77
Sea Okhotsk,2011-01-20 00:00:00,97.01
South China,2011-01-20 00:00:00,149.37
Southern Ocean,2011-01-20 00:00:00,32.39
Tropics,2011-01-20 00:00:00,24.21
World,2011-01-20 00:00:00,22.46
Yellow Sea,2011-01-20 00:00:00,-55.39
Baltic Sea,2011-01-24 00:00:00,57.45
Sea Okhotsk,2011-01-24 00:00:00,97.02
Andaman Sea,2011-01-25 00:00:00,49.55
Arabian Sea,2011-01-25 00:00:00,5.58
Atlantic Ocean,2011-01-25 00:00:00,18.92
Bay Bengal,2011-01-25 00:00:00,63.97
Bering Sea,2011-01-25 00:00:00,17.12
Caribbean Sea,2011-01-25 00:00:00,-2.66
Gulf Mexico,2011-01-25 00:00:00,-73.84
Indian Ocean,2011-01-25 00:00:00,31.82
Indonesian,2011-01-25 00:00:00,240.48
Mediterranean,2011-01-25 00:00:00,-45.17
Nino,2011-01-25 00:00:00,27.17
North Atlantic,2011-01-25 00:00:00,-31.39
North Pacific,2011-01-25 00:00:00,-5.19
North Sea,2011-01-25 00:00:00,59.09
Pacific Ocean,2011-01-25 00:00:00,17.56
Persian Gulf,2011-01-25 00:00:00,61.23
Sea Japan,2011-01-25 00:00:00,-22.2
South China,2011-01-25 00:00:00,126.69
Southern Ocean,2011-01-25 00:00:00,45.16
Tropics,2011-01-25 00:00:00,25.45
World,2011-01-25 00:00:00,24.34
Yellow Sea,2011-01-25 00:00:00,-70.74
Adriatic Sea,2011-01-26 00:00:00,-10.87
South China,2011-01-29 00:00:00,143.17
Adriatic Sea,2011-01-30 00:00:00,-11.41
Andaman Sea,2011-01-30 00:00:00,15.01
Arabian Sea,2011-01-30 00:00:00,29.99
Atlantic Ocean,2011-01-30 00:00:00,15.95
Baltic Sea,2011-01-30 00:00:00,-17.0
Bay Bengal,2011-01-30 00:00:00,95.14
Bering Sea,2011-01-30 00:00:00,-0.28
Caribbean Sea,2011-01-30 00:00:00,-15.68
Gulf Mexico,2011-01-30 00:00:00,-88.4
Indian Ocean,2011-01-30 00:00:00,45.68
Indonesian,2011-01-30 00:00:00,213.41
Mediterranean,2011-01-30 00:00:00,-23.12
Nino,2011-01-30 00:00:00,30.06
North Atlantic,2011-01-30 00:00:00,-32.41
North Pacific,2011-01-30 00:00:00,-21.93
North Sea,2011-01-30 00:00:00,63.74
Pacific Ocean,2011-01-30 00:00:00,12.9
Persian Gulf,2011-01-30 00:00:00,120.63
Sea Japan,2011-01-30 00:00:00,-39.17
Sea Okhotsk,2011-01-30 00:00:00,36.51
Southern Ocean,2011-01-30 00:00:00,52.59
Tropics,2011-01-30 00:00:00,23.81
World,2011-01-30 00:00:00,24.16
Yellow Sea,2011-01-30 00:00:00,-70.69
Baltic Sea,2011-02-03 00:00:00,10.45
Persian Gulf,2011-02-03 00:00:00,23.63
Sea Okhotsk,2011-02-03 00:00:00,2.12
Adriatic Sea,2011-02-04 00:00:00,17.63
Andaman Sea,2011-02-04 00:00:00,-39.35
Arabian Sea,2011-02-04 00:00:00,29.08
Atlantic Ocean,2011-02-04 00:00:00,18.72
Bay Bengal,2011-02-04 00:00:00,78.57
Bering Sea,2011-02-04 00:00:00,-4.18
Caribbean Sea,2011-02-04 00:00:00,-14.76
Gulf Mexico,2011-02-04 00:00:00,-73.44
Indian Ocean,2011-02-04 00:00:00,50.02
Indonesian,2011-02-04 00:00:00,191.78
Mediterranean,2011-02-04 00:00:00,-19.27
Nino,2011-02-04 00:00:00,24.07
North Atlantic,2011-02-04 00:00:00,-28.69
North Pacific,2011-02-04 00:00:00,-30.59
North Sea,2011-02-04 00:00:00,69.79
Pacific Ocean,2011-02-04 00:00:00,10.06
Sea Japan,2011-02-04 00:00:00,-69.1
South China,2011-02-04 00:00:00,92.99
Southern Ocean,2011-02-04 00:00:00,59.76
Tropics,2011-02-04 00:00:00,17.45
World,2011-02-04 00:00:00,21.94
Yellow Sea,2011-02-05 00:00:00,-76.34
Adriatic Sea,2011-02-08 00:00:00,-27.11
Sea Japan,2011-02-08 00:00:00,-58.57
South China,2011-02-08 00:00:00,74.57
Andaman Sea,2011-02-09 00:00:00,-6.99
Arabian Sea,2011-02-09 00:00:00,22.69
Atlantic Ocean,2011-02-09 00:00:00,19.35
Baltic Sea,2011-02-09 00:00:00,132.6
Bay Bengal,2011-02-09 00:00:00,62.44
Bering Sea,2011-02-09 00:00:00,-17.48
Caribbean Sea,2011-02-09 00:00:00,-27.88
Gulf Mexico,2011-02-09 00:00:00,-88.9
Indian Ocean,2011-02-09 00:00:00,46.78
Indonesian,2011-02-09 00:00:00,198.51
Mediterranean,2011-02-09 00:00:00,-44.92
Nino,2011-02-09 00:00:00,27.66
North Atlantic,2011-02-09 00:00:00,-34.11
North Pacific,2011-02-09 00:00:00,-23.43
North Sea,2011-02-09 00:00:00,26.34
Pacific Ocean,2011-02-09 00:00:00,10.7
Persian Gulf,2011-02-09 00:00:00,-16.67
Sea Okhotsk,2011-02-09 00:00:00,-31.79
Southern Ocean,2011-02-09 00:00:00,60.39
Tropics,2011-02-09 00:00:00,15.91
World,2011-02-09 00:00:00,21.26
Yellow Sea,2011-02-09 00:00:00,-98.69
Baltic Sea,2011-02-13 00:00:00,219.75
Bay Bengal,2011-02-13 00:00:00,44.97
North Sea,2011-02-13 00:00:00,-86.21
Persian Gulf,2011-02-13 00:00:00,-37.47
Sea Okhotsk,2011-02-13 00:00:00,-34.88
Andaman Sea,2011-02-14 00:00:00,7.35
Arabian Sea,2011-02-14 00:00:00,34.18
Atlantic Ocean,2011-02-14 00:00:00,25.72
Bering Sea,2011-02-14 00:00:00,-9.58
Caribbean Sea,2011-02-14 00:00:00,-12.36
Gulf Mexico,2011-02-14 00:00:00,-68.64
Indian Ocean,2011-02-14 00:00:00,37.72
Indonesian,2011-02-14 00:00:00,188.98
Mediterranean,2011-02-14 00:00:00,-67.67
Nino,2011-02-14 00:00:00,26.57
North Atlantic,2011-02-14 00:00:00,-29.79
North Pacific,2011-02-14 00:00:00,-15.39
Pacific Ocean,2011-02-14 00:00:00,10.16
Sea Japan,2011-02-14 00:00:00,-47.9
South China,2011-02-14 00:00:00,39.19
Southern Ocean,2011-02-14 00:00:00,55.66
Tropics,2011-02-14 00:00:00,15.05
World,2011-02-14 00:00:00,20.24
Yellow Sea,2011-02-14 00:00:00,-92.34
Adriatic Sea,2011-02-15 00:00:00,-19.47
Adriatic Sea,2011-02-18 00:00:00,12.99
Baltic Sea,2011-02-18 00:00:00,122.7
Mediterranean,2011-02-18 00:00:00,-11.12
Sea Japan,2011-02-18 00:00:00,-88.07
Sea Okhotsk,2011-02-18 00:00:00,-36.79
South China,2011-02-18 00:00:00,80.37
Andaman Sea,2011-02-19 00:00:00,13.11
Arabian Sea,2011-02-19 00:00:00,15.09
Atlantic Ocean,2011-02-19 00:00:00,29.95
Bay Bengal,2011-02-19 00:00:00,25.14
Bering Sea,2011-02-19 00:00:00,2.52
Caribbean Sea,2011-02-19 00:00:00,-7.48
Gulf Mexico,2011-02-19 00:00:00,-69.9
Indian Ocean,2011-02-19 00:00:00,37.98
Indonesian,2011-02-19 00:00:00,191.21
Nino,2011-02-19 00:00:00,34.36
North Atlantic,2011-02-19 00:00:00,-29.11
North Pacific,2011-02-19 00:00:00,-23.53
North Sea,2011-02-19 00:00:00,-145.46
Pacific Ocean,2011-02-19 00:00:00,8.4
Persian Gulf,2011-02-19 00:00:00,32.43
Southern Ocean,2011-02-19 00:00:00,52.69
Tropics,2011-02-19 00:00:00,19.31
World,2011-02-19 00:00:00,21.26
Yellow Sea,2011-02-19 00:00:00,-78.69
Andaman Sea,2011-02-23 00:00:00,-41.85
Baltic Sea,2011-02-23 00:00:00,-18.95
Bay Bengal,2011-02-23 00:00:00,64.37
North Sea,2011-02-23 00:00:00,-96.01
Persian Gulf,2011-02-23 00:00:00,12.93
Sea Okhotsk,2011-02-23 00:00:00,-25.08
Arabian Sea,2011-02-24 00:00:00,26.38
Atlantic Ocean,2011-02-24 00:00:00,29.32
Bering Sea,2011-02-24 00:00:00,15.32
Caribbean Sea,2011-02-24 00:00:00,-15.46
Gulf Mexico,2011-02-24 00:00:00,-63.34
Indian Ocean,2011-02-24 00:00:00,31.82
Indonesian,2011-02-24 00:00:00,201.78
Mediterranean,2011-02-24 00:00:00,13.03
Nino,2011-02-24 00:00:00,30.37
North Atlantic,2011-02-24 00:00:00,-29.39
North Pacific,2011-02-24 00:00:00,-27.09
Pacific Ocean,2011-02-24 00:00:00,9.06
Sea Japan,2011-02-24 00:00:00,-68.5
South China,2011-02-24 00:00:00,44.09
Southern Ocean,2011-02-24 00:00:00,51.76
Tropics,2011-02-24 00:00:00,18.85
World,2011-02-24 00:00:00,20.44
Yellow Sea,2011-02-24 00:00:00,-59.14
Adriatic Sea,2011-02-25 00:00:00,66.03
Adriatic Sea,2011-02-28 00:00:00,76.59
Arabian Sea,2011-02-28 00:00:00,37.99
Bay Bengal,2011-02-28 00:00:00,48.74
Gulf Mexico,2011-02-28 00:00:00,-31.7
Indonesian,2011-02-28 00:00:00,196.01
Mediterranean,2011-02-28 00:00:00,33.08
Sea Japan,2011-02-28 00:00:00,-87.07
South China,2011-02-28 00:00:00,52.37
Andaman Sea,2011-03-01 00:00:00,-30.09
Atlantic Ocean,2011-03-01 00:00:00,26.05
Baltic Sea,2011-03-01 00:00:00,-138.8
Bering Sea,2011-03-01 00:00:00,19.82
Caribbean Sea,2011-03-01 00:00:00,-12.18
Indian Ocean,2011-03-01 00:00:00,37.88
Nino,2011-03-01 00:00:00,35.06
North Atlantic,2011-03-01 00:00:00,-29.11
North Pacific,2011-03-01 00:00:00,-31.63
North Sea,2011-03-01 00:00:00,4.54
Pacific Ocean,2011-03-01 00:00:00,7.8
Persian Gulf,2011-03-01 00:00:00,31.83
Sea Okhotsk,2011-03-01 00:00:00,-13.59
Southern Ocean,2011-03-01 00:00:00,48.99
Tropics,2011-03-01 00:00:00,21.31
World,2011-03-01 00:00:00,20.96
Yellow Sea,2011-03-01 00:00:00,-83.69
Andaman Sea,2011-03-05 00:00:00,-18.45
Mediterranean,2011-03-05 00:00:00,-48.77
North Sea,2011-03-05 00:00:00,-4.21
Persian Gulf,2011-03-05 00:00:00,2.13
Sea Japan,2011-03-05 00:00:00,-83.6
Sea Okhotsk,2011-03-05 00:00:00,-26.48
Arabian Sea,2011-03-06 00:00:00,56.98
Atlantic Ocean,2011-03-06 00:00:00,24.92
Baltic Sea,2011-03-06 00:00:00,-179.15
Bay Bengal,2011-03-06 00:00:00,76.37
Bering Sea,2011-03-06 00:00:00,0.82
Caribbean Sea,2011-03-06 00:00:00,-8.26
Gulf Mexico,2011-03-06 00:00:00,-42.54
Indian Ocean,2011-03-06 00:00:00,43.52
Indonesian,2011-03-06 00:00:00,206.38
Nino,2011-03-06 00:00:00,36.47
North Atlantic,2011-03-06 00:00:00,-35.89
North Pacific,2011-03-06 00:00:00,-36.49
Pacific Ocean,2011-03-06 00:00:00,7.26
South China,2011-03-06 00:00:00,53.19
Southern Ocean,2011-03-06 00:00:00,52.26
Tropics,2011-03-06 00:00:00,21.95
World,2011-03-06 00:00:00,20.54
Yellow Sea,2011-03-06 00:00:00,-130.24
Adriatic Sea,2011-03-07 00:00:00,-37.87
Adriatic Sea,2011-03-10 00:00:00,-49.11
Andaman Sea,2011-03-10 00:00:00,-9.99
Arabian Sea,2011-03-10 00:00:00,58.79
Baltic Sea,2011-03-10 00:00:00,-130.9
Bay Bengal,2011-03-10 00:00:00,59.84
Bering Sea,2011-03-10 00:00:00,-6.88
Gulf Mexico,2011-03-10 00:00:00,-34.4
Indonesian,2011-03-10 00:00:00,189.01
Mediterranean,2011-03-10 00:00:00,-85.02
Persian Gulf,2011-03-10 00:00:00,28.23
Sea Japan,2011-03-10 00:00:00,-85.97
Sea Okhotsk,2011-03-10 00:00:00,-23.59
South China,2011-03-10 00:00:00,63.47
Yellow Sea,2011-03-10 00:00:00,-102.39
Atlantic Ocean,2011-03-11 00:00:00,17.45
Caribbean Sea,2011-03-11 00:00:00,-3.08
Indian Ocean,2011-03-11 00:00:00,45.78
Nino,2011-03-11 00:00:00,36.96
North Atlantic,2011-03-11 00:00:00,-38.41
North Pacific,2011-03-11 00:00:00,-27.53
North Sea,2011-03-11 00:00:00,-58.66
Pacific Ocean,2011-03-11 00:00:00,8.7
Southern Ocean,2011-03-11 00:00:00,48.19
Tropics,2011-03-11 00:00:00,22.41
World,2011-03-11 00:00:00,19.56
Andaman Sea,2011-03-15 00:00:00,-25.75
Baltic Sea,2011-03-15 00:00:00,-95.25
Gulf Mexico,2011-03-15 00:00:00,-49.04
Indian Ocean,2011-03-15 00:00:00,49.52
Mediterranean,2011-03-15 00:00:00,-95.47
North Sea,2011-03-15 00:00:00,-82.31
Persian Gulf,2011-03-15 00:00:00,-9.87
Sea Japan,2011-03-15 00:00:00,-92.8
Sea Okhotsk,2011-03-15 00:00:00,-23.88
South China,2011-03-15 00:00:00,48.79
Arabian Sea,2011-03-16 00:00:00,65.58
Atlantic Ocean,2011-03-16 00:00:00,13.52
Bay Bengal,2011-03-16 00:00:00,69.47
Bering Sea,2011-03-16 00:00:00,-5.48
Caribbean Sea,2011-03-16 00:00:00,-26.56
Indonesian,2011-03-16 00:00:00,185.68
Nino,2011-03-16 00:00:00,34.57
North Atlantic,2011-03-16 00:00:00,-58.19
North Pacific,2011-03-16 00:00:00,-23.49
Pacific Ocean,2011-03-16 00:00:00,12.76
Southern Ocean,2011-03-16 00:00:00,55.76
Tropics,2011-03-16 00:00:00,20.75
World,2011-03-16 00:00:00,20.24
Yellow Sea,2011-03-16 00:00:00,-113.14
Adriatic Sea,2011-03-17 00:00:00,-38.87
Adriatic Sea,2011-03-20 00:00:00,-29.21
Arabian Sea,2011-03-20 00:00:00,61.49
Bay Bengal,2011-03-20 00:00:00,51.84
Gulf Mexico,2011-03-20 00:00:00,-60.5
Indian Ocean,2011-03-20 00:00:00,45.38
Indonesian,2011-03-20 00:00:00,169.01
Mediterranean,2011-03-20 00:00:00,-73.12
Nino,2011-03-20 00:00:00,33.66
Pacific Ocean,2011-03-20 00:00:00,12.2
Persian Gulf,2011-03-20 00:00:00,7.93
Sea Japan,2011-03-20 00:00:00,-111.97
Sea Okhotsk,2011-03-20 00:00:00,-25.79
South China,2011-03-20 00:00:00,60.07
Southern Ocean,2011-03-20 00:00:00,53.19
Tropics,2011-03-20 00:00:00,19.01
World,2011-03-20 00:00:00,18.36
Andaman Sea,2011-03-21 00:00:00,-30.09
Atlantic Ocean,2011-03-21 00:00:00,9.65
Baltic Sea,2011-03-21 00:00:00,-92.6
Bering Sea,2011-03-21 00:00:00,1.12
Caribbean Sea,2011-03-21 00:00:00,-28.28
North Atlantic,2011-03-21 00:00:00,-63.41
North Pacific,2011-03-21 00:00:00,-24.63
North Sea,2011-03-21 00:00:00,-20.46
Yellow Sea,2011-03-21 00:00:00,-117.89
Andaman Sea,2011-03-25 00:00:00,15.25
Arabian Sea,2011-03-25 00:00:00,75.58
Baltic Sea,2011-03-25 00:00:00,-56.65
Bering Sea,2011-03-25 00:00:00,3.82
Gulf Mexico,2011-03-25 00:00:00,-52.54
Indian Ocean,2011-03-25 00:00:00,40.92
Mediterranean,2011-03-25 00:00:00,-98.57
Nino,2011-03-25 00:00:00,35.77
North Pacific,2011-03-25 00:00:00,-26.29
North Sea,2011-03-25 00:00:00,-7.81
Pacific Ocean,2011-03-25 00:00:00,10.06
Persian Gulf,2011-03-25 00:00:00,-4.47
Sea Japan,2011-03-25 00:00:00,-92.8
Sea Okhotsk,2011-03-25 00:00:00,-2.08
South China,2011-03-25 00:00:00,63.39
Southern Ocean,2011-03-25 00:00:00,47.96
Tropics,2011-03-25 00:00:00,21.25
World,2011-03-25 00:00:00,17.74
Adriatic Sea,2011-03-26 00:00:00,-51.87
Atlantic Ocean,2011-03-26 00:00:00,12.52
Bay Bengal,2011-03-26 00:00:00,68.97
Caribbean Sea,2011-03-26 00:00:00,-38.96
Indonesian,2011-03-26 00:00:00,195.78
North Atlantic,2011-03-26 00:00:00,-62.29
Yellow Sea,2011-03-26 00:00:00,-112.44
Adriatic Sea,2011-03-28 00:00:00,-96.01
Andaman Sea,2011-03-30 00:00:00,-13.59
Arabian Sea,2011-03-30 00:00:00,51.79
Baltic Sea,2011-03-30 00:00:00,-32.0
Bay Bengal,2011-03-30 00:00:00,40.54
Gulf Mexico,2011-03-30 00:00:00,-81.0
Indian Ocean,2011-03-30 00:00:00,34.18
Indonesian,2011-03-30 00:00:00,178.61
Mediterranean,2011-03-30 00:00:00,-112.82
Nino,2011-03-30 00:00:00,41.26
Pacific Ocean,2011-03-30 00:00:00,13.5
Persian Gulf,2011-03-30 00:00:00,-21.67
Sea Japan,2011-03-30 00:00:00,-108.57
South China,2011-03-30 00:00:00,99.87
Southern Ocean,2011-03-30 00:00:00,45.49
Tropics,2011-03-30 00:00:00,25.01
World,2011-03-30 00:00:00,18.86
Yellow Sea,2011-03-30 00:00:00,-119.09
Atlantic Ocean,2011-03-31 00:00:00,15.75
Bering Sea,2011-03-31 00:00:00,-6.18
Caribbean Sea,2011-03-31 00:00:00,-25.18
North Atlantic,2011-03-31 00:00:00,-63.61
North Pacific,2011-03-31 00:00:00,-27.53
North Sea,2011-03-31 00:00:00,-4.76
Sea Okhotsk,2011-03-31 00:00:00,-1.79
Andaman Sea,2011-04-04 00:00:00,0.95
Arabian Sea,2011-04-04 00:00:00,56.08
Atlantic Ocean,2011-04-04 00:00:00,16.62
Baltic Sea,2011-04-04 00:00:00,-12.75
Bay Bengal,2011-04-04 00:00:00,47.17
Bering Sea,2011-04-04 00:00:00,-13.18
Gulf Mexico,2011-04-04 00:00:00,-57.24
Indian Ocean,2011-04-04 00:00:00,30.72
Indonesian,2011-04-04 00:00:00,197.58
Mediterranean,2011-04-04 00:00:00,-123.37
Nino,2011-04-04 00:00:00,38.87
North Pacific,2011-04-04 00:00:00,-18.89
North Sea,2011-04-04 00:00:00,-6.01
Pacific Ocean,2011-04-04 00:00:00,16.46
Persian Gulf,2011-04-04 00:00:00,-36.47
Sea Japan,2011-04-04 00:00:00,-107.8
Sea Okhotsk,2011-04-04 00:00:00,3.82
South China,2011-04-04 00:00:00,42.79
Southern Ocean,2011-04-04 00:00:00,46.16
Tropics,2011-04-04 00:00:00,24.25
World,2011-04-04 00:00:00,19.34
Adriatic Sea,2011-04-05 00:00:00,-71.77
Caribbean Sea,2011-04-05 00:00:00,-17.86
North Atlantic,2011-04-05 00:00:00,-60.29
Yellow Sea,2011-04-05 00:00:00,-122.34
Persian Gulf,2011-04-07 00:00:00,-35.57
Adriatic Sea,2011-04-08 00:00:00,-94.01
Baltic Sea,2011-04-08 00:00:00,64.9
Andaman Sea,2011-04-09 00:00:00,38.81
Arabian Sea,2011-04-09 00:00:00,59.29
Atlantic Ocean,2011-04-09 00:00:00,21.45
Bay Bengal,2011-04-09 00:00:00,47.84
Bering Sea,2011-04-09 00:00:00,-22.58
Caribbean Sea,2011-04-09 00:00:00,-11.48
Gulf Mexico,2011-04-09 00:00:00,-57.6
Indian Ocean,2011-04-09 00:00:00,35.78
Indonesian,2011-04-09 00:00:00,179.91
Mediterranean,2011-04-09 00:00:00,-107.12
Nino,2011-04-09 00:00:00,42.16
North Atlantic,2011-04-09 00:00:00,-50.31
North Pacific,2011-04-09 00:00:00,-26.63
Pacific Ocean,2011-04-09 00:00:00,10.6
Sea Japan,2011-04-09 00:00:00,-102.37
South China,2011-04-09 00:00:00,26.57
Southern Ocean,2011-04-09 00:00:00,46.89
Tropics,2011-04-09 00:00:00,22.71
World,2011-04-09 00:00:00,18.76
Yellow Sea,2011-04-09 00:00:00,-133.99
North Sea,2011-04-10 00:00:00,68.84
Sea Okhotsk,2011-04-10 00:00:00,0.11
Baltic Sea,2011-04-13 00:00:00,154.95
Andaman Sea,2011-04-14 00:00:00,24.75
Arabian Sea,2011-04-14 00:00:00,74.68
Atlantic Ocean,2011-04-14 00:00:00,17.52
Bay Bengal,2011-04-14 00:00:00,60.57
Bering Sea,2011-04-14 00:00:00,-15.98
Gulf Mexico,2011-04-14 00:00:00,-43.04
Indian Ocean,2011-04-14 00:00:00,37.72
Indonesian,2011-04-14 00:00:00,164.68
Mediterranean,2011-04-14 00:00:00,-96.77
Nino,2011-04-14 00:00:00,32.87
North Atlantic,2011-04-14 00:00:00,-47.99
North Pacific,2011-04-14 00:00:00,-28.99
North Sea,2011-04-14 00:00:00,30.49
Pacific Ocean,2011-04-14 00:00:00,13.36
Persian Gulf,2011-04-14 00:00:00,-28.97
Sea Japan,2011-04-14 00:00:00,-92.9
Sea Okhotsk,2011-04-14 00:00:00,-13.58
South China,2011-04-14 00:00:00,1.39
Southern Ocean,2011-04-14 00:00:00,54.16
Tropics,2011-04-14 00:00:00,20.05
