Country,ISO3,Date,Temp_Change
Central African Rep.,CAF,1990-01-01 00:00:00,0.347
Chad,TCD,1990-01-01 00:00:00,0.416
Chile,CHL,1990-01-01 00:00:00,0.214
"China, P.R.: Hong Kong",HKG,1990-01-01 00:00:00,0.271
"China, P.R.: Macao",MAC,1990-01-01 00:00:00,0.271
"China, P.R.: Mainland",CHN,1990-01-01 00:00:00,0.852
Colombia,COL,1990-01-01 00:00:00,0.31
"Comoros, Union of the",COM,1990-01-01 00:00:00,0.154
"Congo, Dem. Rep. of the",COD,1990-01-01 00:00:00,0.082
"Congo, Rep. of",COG,1990-01-01 00:00:00,-0.014
Cook Islands,COK,1990-01-01 00:00:00,0.19
Costa Rica,CRI,1990-01-01 00:00:00,0.591
Cuba,CUB,1990-01-01 00:00:00,0.836
Cyprus,CYP,1990-01-01 00:00:00,0.069
Denmark,DNK,1990-01-01 00:00:00,1.843
Djibouti,DJI,1990-01-01 00:00:00,0.524
Dominica,DMA,1990-01-01 00:00:00,0.436
Dominican Rep.,DOM,1990-01-01 00:00:00,0.554
Ecuador,ECU,1990-01-01 00:00:00,0.503
"Egypt, Arab Rep. of",EGY,1990-01-01 00:00:00,-0.082
El Salvador,SLV,1990-01-01 00:00:00,0.492
"Equatorial Guinea, Rep. of",GNQ,1990-01-01 00:00:00,0.194
"Eswatini, Kingdom of",SWZ,1990-01-01 00:00:00,0.281
Faroe Islands,FRO,1990-01-01 00:00:00,0.801
"Fiji, Rep. of",FJI,1990-01-01 00:00:00,0.348
Finland,FIN,1990-01-01 00:00:00,1.249
France,FRA,1990-01-01 00:00:00,1.591
French Polynesia,PYF,1990-01-01 00:00:00,0.397
Gabon,GAB,1990-01-01 00:00:00,0.124
"Gambia, The",GMB,1990-01-01 00:00:00,1.139
Germany,DEU,1990-01-01 00:00:00,1.571
Ghana,GHA,1990-01-01 00:00:00,0.526
Gibraltar,GIB,1990-01-01 00:00:00,1.202
Greece,GRC,1990-01-01 00:00:00,0.368
Greenland,GRL,1990-01-01 00:00:00,-0.348
Grenada,GRD,1990-01-01 00:00:00,0.203
Guadeloupe,GLP,1990-01-01 00:00:00,0.432
Guatemala,GTM,1990-01-01 00:00:00,0.309
Guinea,GIN,1990-01-01 00:00:00,0.653
Guinea-Bissau,GNB,1990-01-01 00:00:00,0.96
Guyana,GUY,1990-01-01 00:00:00,0.527
Haiti,HTI,1990-01-01 00:00:00,0.694
Holy See,VAT,1990-01-01 00:00:00,1.125
Honduras,HND,1990-01-01 00:00:00,0.258
Hungary,HUN,1990-01-01 00:00:00,1.07
Iceland,ISL,1990-01-01 00:00:00,0.169
India,IND,1990-01-01 00:00:00,-0.081
Indonesia,IDN,1990-01-01 00:00:00,0.089
"Iran, Islamic Rep. of",IRN,1990-01-01 00:00:00,0.727
Iraq,IRQ,1990-01-01 00:00:00,0.356
Ireland,IRL,1990-01-01 00:00:00,0.829
Isle of Man,IMN,1990-01-01 00:00:00,0.913
Israel,ISR,1990-01-01 00:00:00,-0.112
Italy,ITA,1990-01-01 00:00:00,1.132
Jamaica,JAM,1990-01-01 00:00:00,0.56
Japan,JPN,1990-01-01 00:00:00,1.132
Jordan,JOR,1990-01-01 00:00:00,-0.03
Kenya,KEN,1990-01-01 00:00:00,-0.05
Kiribati,KIR,1990-01-01 00:00:00,0.222
"Korea, Dem. People's Rep. of",PRK,1990-01-01 00:00:00,1.329
"Korea, Rep. of",KOR,1990-01-01 00:00:00,1.229
Kuwait,KWT,1990-01-01 00:00:00,0.396
Lao People's Dem. Rep.,LAO,1990-01-01 00:00:00,0.487
Lebanon,LBN,1990-01-01 00:00:00,0.059
"Lesotho, Kingdom of",LSO,1990-01-01 00:00:00,0.358
Liberia,LBR,1990-01-01 00:00:00,0.581
Libya,LBY,1990-01-01 00:00:00,0.557
Liechtenstein,LIE,1990-01-01 00:00:00,1.308
"Madagascar, Rep. of",MDG,1990-01-01 00:00:00,0.108
Malawi,MWI,1990-01-01 00:00:00,0.616
Malaysia,MYS,1990-01-01 00:00:00,0.548
Maldives,MDV,1990-01-01 00:00:00,0.528
Mali,MLI,1990-01-01 00:00:00,0.903
Malta,MLT,1990-01-01 00:00:00,1.235
Martinique,MTQ,1990-01-01 00:00:00,0.424
"Mauritania, Islamic Rep. of",MRT,1990-01-01 00:00:00,1.481
Mauritius,MUS,1990-01-01 00:00:00,0.22
Mayotte,MYT,1990-01-01 00:00:00,0.234
Mexico,MEX,1990-01-01 00:00:00,0.274
Monaco,MCO,1990-01-01 00:00:00,1.284
Mongolia,MNG,1990-01-01 00:00:00,1.53
Montserrat,MSR,1990-01-01 00:00:00,0.417
Morocco,MAR,1990-01-01 00:00:00,1.409
"Mozambique, Rep. of",MOZ,1990-01-01 00:00:00,0.368
Myanmar,MMR,1990-01-01 00:00:00,0.215
Namibia,NAM,1990-01-01 00:00:00,0.726
"Nauru, Rep. of",NRU,1990-01-01 00:00:00,-0.18
Nepal,NPL,1990-01-01 00:00:00,-0.035
"Netherlands, The",NLD,1990-01-01 00:00:00,1.567
New Caledonia,NCL,1990-01-01 00:00:00,0.764
New Zealand,NZL,1990-01-01 00:00:00,0.572
Nicaragua,NIC,1990-01-01 00:00:00,0.35
Niger,NER,1990-01-01 00:00:00,0.48
Nigeria,NGA,1990-01-01 00:00:00,0.582
Niue,NIU,1990-01-01 00:00:00,0.422
Norfolk Island,NFK,1990-01-01 00:00:00,0.486
Norway,NOR,1990-01-01 00:00:00,1.517
Oman,OMN,1990-01-01 00:00:00,0.061
Pakistan,PAK,1990-01-01 00:00:00,0.339
Panama,PAN,1990-01-01 00:00:00,0.394
Papua New Guinea,PNG,1990-01-01 00:00:00,0.413
Paraguay,PRY,1990-01-01 00:00:00,0.016
Peru,PER,1990-01-01 00:00:00,0.359
Philippines,PHL,1990-01-01 00:00:00,0.412
Pitcairn Islands,PCN,1990-01-01 00:00:00,0.012
"Poland, Rep. of",POL,1990-01-01 00:00:00,1.709
Portugal,PRT,1990-01-01 00:00:00,1.401
Puerto Rico,PRI,1990-01-01 00:00:00,0.522
Qatar,QAT,1990-01-01 00:00:00,0.406
Romania,ROU,1990-01-01 00:00:00,1.1
Rwanda,RWA,1990-01-01 00:00:00,0.279
Saint Helena,SHN,1990-01-01 00:00:00,0.752
Saint Pierre and Miquelon,SPM,1990-01-01 00:00:00,-0.739
Samoa,WSM,1990-01-01 00:00:00,0.377
"San Marino, Rep. of",SMR,1990-01-01 00:00:00,1.001
Saudi Arabia,SAU,1990-01-01 00:00:00,0.095
Senegal,SEN,1990-01-01 00:00:00,1.193
Seychelles,SYC,1990-01-01 00:00:00,0.239
Sierra Leone,SLE,1990-01-01 00:00:00,0.5
Somalia,SOM,1990-01-01 00:00:00,0.108
South Africa,ZAF,1990-01-01 00:00:00,0.324
Spain,ESP,1990-01-01 00:00:00,1.446
Sri Lanka,LKA,1990-01-01 00:00:00,0.569
St. Kitts and Nevis,KNA,1990-01-01 00:00:00,0.417
St. Lucia,LCA,1990-01-01 00:00:00,0.318
St. Vincent and the Grenadines,VCT,1990-01-01 00:00:00,0.204
Suriname,SUR,1990-01-01 00:00:00,0.31
Sweden,SWE,1990-01-01 00:00:00,1.692
Switzerland,CHE,1990-01-01 00:00:00,1.417
Syrian Arab Rep.,SYR,1990-01-01 00:00:00,0.181
Taiwan Province of China,TWN,1990-01-01 00:00:00,0.349
"Tanzania, United Rep. of",TZA,1990-01-01 00:00:00,0.19
Thailand,THA,1990-01-01 00:00:00,0.592
"Timor-Leste, Dem. Rep. of",TLS,1990-01-01 00:00:00,-0.727
Togo,TGO,1990-01-01 00:00:00,0.597
Tokelau,TKL,1990-01-01 00:00:00,0.527
Tonga,TON,1990-01-01 00:00:00,0.419
Trinidad and Tobago,TTO,1990-01-01 00:00:00,0.167
Tunisia,TUN,1990-01-01 00:00:00,1.418
Turks and Caicos Islands,TCA,1990-01-01 00:00:00,0.583
Tuvalu,TUV,1990-01-01 00:00:00,0.222
Uganda,UGA,1990-01-01 00:00:00,0.264
United Arab Emirates,ARE,1990-01-01 00:00:00,0.241
United Kingdom,GBR,1990-01-01 00:00:00,1.016
United States,USA,1990-01-01 00:00:00,0.674
United States Virgin Islands,VIR,1990-01-01 00:00:00,0.461
Uruguay,URY,1990-01-01 00:00:00,0.575
Vanuatu,VUT,1990-01-01 00:00:00,0.357
"Venezuela, Rep. Bolivariana de",VEN,1990-01-01 00:00:00,0.356
Vietnam,VNM,1990-01-01 00:00:00,0.402
Wallis and Futuna Islands,WLF,1990-01-01 00:00:00,0.315
West Bank and Gaza,PSE,1990-01-01 00:00:00,-0.113
Western Sahara,ESH,1990-01-01 00:00:00,1.367
World,WLD,1990-01-01 00:00:00,0.639
"Yemen, Rep. of",YEM,1990-01-01 00:00:00,0.457
Zambia,ZMB,1990-01-01 00:00:00,0.772
Zimbabwe,ZWE,1990-01-01 00:00:00,0.567
"Afghanistan, Islamic Rep. of",AFG,1991-01-01 00:00:00,-0.168
Albania,ALB,1991-01-01 00:00:00,-0.269
Algeria,DZA,1991-01-01 00:00:00,0.031
American Samoa,ASM,1991-01-01 00:00:00,0.641
"Andorra, Principality of",AND,1991-01-01 00:00:00,0.231
Angola,AGO,1991-01-01 00:00:00,0.341
Anguilla,AIA,1991-01-01 00:00:00,0.441
Antigua and Barbuda,ATG,1991-01-01 00:00:00,0.459
Argentina,ARG,1991-01-01 00:00:00,0.261
"Aruba, Kingdom of the Netherlands",ABW,1991-01-01 00:00:00,0.331
Australia,AUS,1991-01-01 00:00:00,0.82
Austria,AUT,1991-01-01 00:00:00,0.125
"Bahamas, The",BHS,1991-01-01 00:00:00,0.788
"Bahrain, Kingdom of",BHR,1991-01-01 00:00:00,-0.243
Bangladesh,BGD,1991-01-01 00:00:00,-0.024
Barbados,BRB,1991-01-01 00:00:00,0.422
Belize,BLZ,1991-01-01 00:00:00,0.542
Benin,BEN,1991-01-01 00:00:00,0.302
Bhutan,BTN,1991-01-01 00:00:00,0.081
Bolivia,BOL,1991-01-01 00:00:00,0.603
Botswana,BWA,1991-01-01 00:00:00,0.062
Brazil,BRA,1991-01-01 00:00:00,0.468
British Virgin Islands,VGB,1991-01-01 00:00:00,0.439
Brunei Darussalam,BRN,1991-01-01 00:00:00,0.384
Bulgaria,BGR,1991-01-01 00:00:00,-0.161
Burkina Faso,BFA,1991-01-01 00:00:00,0.527
Burundi,BDI,1991-01-01 00:00:00,-0.096
Cabo Verde,CPV,1991-01-01 00:00:00,0.68
Cambodia,KHM,1991-01-01 00:00:00,0.597
Cameroon,CMR,1991-01-01 00:00:00,0.563
Canada,CAN,1991-01-01 00:00:00,0.336
Cayman Islands,CYM,1991-01-01 00:00:00,0.842
Central African Rep.,CAF,1991-01-01 00:00:00,0.612
Chad,TCD,1991-01-01 00:00:00,0.649
Chile,CHL,1991-01-01 00:00:00,0.108
"China, P.R.: Hong Kong",HKG,1991-01-01 00:00:00,0.726
"China, P.R.: Macao",MAC,1991-01-01 00:00:00,0.726
"China, P.R.: Mainland",CHN,1991-01-01 00:00:00,0.52
Colombia,COL,1991-01-01 00:00:00,0.449
"Comoros, Union of the",COM,1991-01-01 00:00:00,0.299
"Congo, Dem. Rep. of the",COD,1991-01-01 00:00:00,0.293
"Congo, Rep. of",COG,1991-01-01 00:00:00,0.144
Cook Islands,COK,1991-01-01 00:00:00,0.197
Costa Rica,CRI,1991-01-01 00:00:00,0.582
Cuba,CUB,1991-01-01 00:00:00,0.899
Cyprus,CYP,1991-01-01 00:00:00,0.379
Denmark,DNK,1991-01-01 00:00:00,0.616
Djibouti,DJI,1991-01-01 00:00:00,0.467
Dominica,DMA,1991-01-01 00:00:00,0.453
Dominican Rep.,DOM,1991-01-01 00:00:00,0.424
Ecuador,ECU,1991-01-01 00:00:00,0.536
"Egypt, Arab Rep. of",EGY,1991-01-01 00:00:00,0.384
El Salvador,SLV,1991-01-01 00:00:00,0.584
"Eswatini, Kingdom of",SWZ,1991-01-01 00:00:00,0.53
Faroe Islands,FRO,1991-01-01 00:00:00,1.113
"Fiji, Rep. of",FJI,1991-01-01 00:00:00,0.09
Finland,FIN,1991-01-01 00:00:00,1.138
France,FRA,1991-01-01 00:00:00,0.257
French Polynesia,PYF,1991-01-01 00:00:00,0.341
Gabon,GAB,1991-01-01 00:00:00,0.081
"Gambia, The",GMB,1991-01-01 00:00:00,0.81
Germany,DEU,1991-01-01 00:00:00,0.286
Ghana,GHA,1991-01-01 00:00:00,0.394
Gibraltar,GIB,1991-01-01 00:00:00,0.111
Greece,GRC,1991-01-01 00:00:00,-0.197
Greenland,GRL,1991-01-01 00:00:00,-0.291
Grenada,GRD,1991-01-01 00:00:00,0.398
Guadeloupe,GLP,1991-01-01 00:00:00,0.448
Guatemala,GTM,1991-01-01 00:00:00,0.624
Guinea,GIN,1991-01-01 00:00:00,0.679
Guinea-Bissau,GNB,1991-01-01 00:00:00,0.786
Guyana,GUY,1991-01-01 00:00:00,0.286
Haiti,HTI,1991-01-01 00:00:00,0.775
Holy See,VAT,1991-01-01 00:00:00,-0.017
Honduras,HND,1991-01-01 00:00:00,0.493
Hungary,HUN,1991-01-01 00:00:00,-0.058
Iceland,ISL,1991-01-01 00:00:00,0.766
India,IND,1991-01-01 00:00:00,0.19
Indonesia,IDN,1991-01-01 00:00:00,0.273
"Iran, Islamic Rep. of",IRN,1991-01-01 00:00:00,0.389
Iraq,IRQ,1991-01-01 00:00:00,0.608
Ireland,IRL,1991-01-01 00:00:00,0.199
Isle of Man,IMN,1991-01-01 00:00:00,0.178
Israel,ISR,1991-01-01 00:00:00,0.393
Italy,ITA,1991-01-01 00:00:00,0.029
Jamaica,JAM,1991-01-01 00:00:00,0.617
Japan,JPN,1991-01-01 00:00:00,0.726
Jordan,JOR,1991-01-01 00:00:00,0.521
Kenya,KEN,1991-01-01 00:00:00,0.258
Kiribati,KIR,1991-01-01 00:00:00,0.251
"Korea, Dem. People's Rep. of",PRK,1991-01-01 00:00:00,0.604
"Korea, Rep. of",KOR,1991-01-01 00:00:00,0.28
Kuwait,KWT,1991-01-01 00:00:00,0.535
Lao People's Dem. Rep.,LAO,1991-01-01 00:00:00,0.757
Lebanon,LBN,1991-01-01 00:00:00,0.411
"Lesotho, Kingdom of",LSO,1991-01-01 00:00:00,0.538
Liberia,LBR,1991-01-01 00:00:00,0.52
Libya,LBY,1991-01-01 00:00:00,0.231
Liechtenstein,LIE,1991-01-01 00:00:00,0.184
"Madagascar, Rep. of",MDG,1991-01-01 00:00:00,0.384
Malawi,MWI,1991-01-01 00:00:00,0.15
Malaysia,MYS,1991-01-01 00:00:00,0.464
Maldives,MDV,1991-01-01 00:00:00,0.566
Mali,MLI,1991-01-01 00:00:00,0.685
Malta,MLT,1991-01-01 00:00:00,0.147
"Marshall Islands, Rep. of the",MHL,1991-01-01 00:00:00,0.082
Martinique,MTQ,1991-01-01 00:00:00,0.445
"Mauritania, Islamic Rep. of",MRT,1991-01-01 00:00:00,0.87
Mauritius,MUS,1991-01-01 00:00:00,0.492
Mayotte,MYT,1991-01-01 00:00:00,0.378
Mexico,MEX,1991-01-01 00:00:00,0.268
"Micronesia, Federated States of",FSM,1991-01-01 00:00:00,-0.041
Monaco,MCO,1991-01-01 00:00:00,0.107
Mongolia,MNG,1991-01-01 00:00:00,1.08
Montserrat,MSR,1991-01-01 00:00:00,0.459
Morocco,MAR,1991-01-01 00:00:00,0.133
"Mozambique, Rep. of",MOZ,1991-01-01 00:00:00,0.125
Myanmar,MMR,1991-01-01 00:00:00,0.509
Namibia,NAM,1991-01-01 00:00:00,0.211
"Nauru, Rep. of",NRU,1991-01-01 00:00:00,-0.006
Nepal,NPL,1991-01-01 00:00:00,0.075
"Netherlands, The",NLD,1991-01-01 00:00:00,0.265
New Caledonia,NCL,1991-01-01 00:00:00,0.35
New Zealand,NZL,1991-01-01 00:00:00,-0.028
Nicaragua,NIC,1991-01-01 00:00:00,0.497
Niger,NER,1991-01-01 00:00:00,0.862
Nigeria,NGA,1991-01-01 00:00:00,0.621
Niue,NIU,1991-01-01 00:00:00,0.665
Norfolk Island,NFK,1991-01-01 00:00:00,0.131
Norway,NOR,1991-01-01 00:00:00,0.977
Oman,OMN,1991-01-01 00:00:00,-0.304
Pakistan,PAK,1991-01-01 00:00:00,-0.306
Panama,PAN,1991-01-01 00:00:00,0.531
Papua New Guinea,PNG,1991-01-01 00:00:00,0.281
Paraguay,PRY,1991-01-01 00:00:00,0.648
Peru,PER,1991-01-01 00:00:00,0.501
Philippines,PHL,1991-01-01 00:00:00,0.359
Pitcairn Islands,PCN,1991-01-01 00:00:00,-0.411
"Poland, Rep. of",POL,1991-01-01 00:00:00,0.407
Portugal,PRT,1991-01-01 00:00:00,0.44
Puerto Rico,PRI,1991-01-01 00:00:00,0.411
Qatar,QAT,1991-01-01 00:00:00,-0.151
Romania,ROU,1991-01-01 00:00:00,0.033
Rwanda,RWA,1991-01-01 00:00:00,-0.127
Saint Helena,SHN,1991-01-01 00:00:00,0.643
Saint Pierre and Miquelon,SPM,1991-01-01 00:00:00,-0.7
Samoa,WSM,1991-01-01 00:00:00,0.471
"San Marino, Rep. of",SMR,1991-01-01 00:00:00,-0.085
Saudi Arabia,SAU,1991-01-01 00:00:00,0.376
Senegal,SEN,1991-01-01 00:00:00,0.8
Seychelles,SYC,1991-01-01 00:00:00,0.439
Sierra Leone,SLE,1991-01-01 00:00:00,0.618
Solomon Islands,SLB,1991-01-01 00:00:00,0.26
Somalia,SOM,1991-01-01 00:00:00,0.228
South Africa,ZAF,1991-01-01 00:00:00,0.367
Spain,ESP,1991-01-01 00:00:00,0.209
Sri Lanka,LKA,1991-01-01 00:00:00,0.516
St. Kitts and Nevis,KNA,1991-01-01 00:00:00,0.459
St. Lucia,LCA,1991-01-01 00:00:00,0.422
St. Vincent and the Grenadines,VCT,1991-01-01 00:00:00,0.401
Suriname,SUR,1991-01-01 00:00:00,0.337
Sweden,SWE,1991-01-01 00:00:00,1.025
Switzerland,CHE,1991-01-01 00:00:00,0.328
Syrian Arab Rep.,SYR,1991-01-01 00:00:00,0.481
Taiwan Province of China,TWN,1991-01-01 00:00:00,0.575
"Tanzania, United Rep. of",TZA,1991-01-01 00:00:00,0.332
Thailand,THA,1991-01-01 00:00:00,0.729
Togo,TGO,1991-01-01 00:00:00,0.245
Tokelau,TKL,1991-01-01 00:00:00,0.975
Tonga,TON,1991-01-01 00:00:00,0.39
Trinidad and Tobago,TTO,1991-01-01 00:00:00,0.319
Tunisia,TUN,1991-01-01 00:00:00,-0.041
Tuvalu,TUV,1991-01-01 00:00:00,0.541
Uganda,UGA,1991-01-01 00:00:00,0.207
United Arab Emirates,ARE,1991-01-01 00:00:00,-0.282
United Kingdom,GBR,1991-01-01 00:00:00,0.21
United States,USA,1991-01-01 00:00:00,0.527
United States Virgin Islands,VIR,1991-01-01 00:00:00,0.422
Uruguay,URY,1991-01-01 00:00:00,0.309
Vanuatu,VUT,1991-01-01 00:00:00,0.066
"Venezuela, Rep. Bolivariana de",VEN,1991-01-01 00:00:00,0.46
Vietnam,VNM,1991-01-01 00:00:00,0.616
Wallis and Futuna Islands,WLF,1991-01-01 00:00:00,0.075
West Bank and Gaza,PSE,1991-01-01 00:00:00,0.396
Western Sahara,ESH,1991-01-01 00:00:00,0.55
World,WLD,1991-01-01 00:00:00,0.468
Zambia,ZMB,1991-01-01 00:00:00,0.166
Zimbabwe,ZWE,1991-01-01 00:00:00,0.192
"Afghanistan, Islamic Rep. of",AFG,1992-01-01 00:00:00,-0.294
Albania,ALB,1992-01-01 00:00:00,0.106
Algeria,DZA,1992-01-01 00:00:00,-0.312
American Samoa,ASM,1992-01-01 00:00:00,0.344
"Andorra, Principality of",AND,1992-01-01 00:00:00,0.386
Angola,AGO,1992-01-01 00:00:00,0.466
Anguilla,AIA,1992-01-01 00:00:00,0.365
Antigua and Barbuda,ATG,1992-01-01 00:00:00,0.445
Argentina,ARG,1992-01-01 00:00:00,-0.261
"Armenia, Rep. of",ARM,1992-01-01 00:00:00,-1.31
Australia,AUS,1992-01-01 00:00:00,0.281
Austria,AUT,1992-01-01 00:00:00,1.248
"Azerbaijan, Rep. of",AZE,1992-01-01 00:00:00,-0.839
"Bahamas, The",BHS,1992-01-01 00:00:00,0.286
"Bahrain, Kingdom of",BHR,1992-01-01 00:00:00,-0.544
Bangladesh,BGD,1992-01-01 00:00:00,-0.146
Barbados,BRB,1992-01-01 00:00:00,0.333
"Belarus, Rep. of",BLR,1992-01-01 00:00:00,1.273
Belize,BLZ,1992-01-01 00:00:00,0.311
Benin,BEN,1992-01-01 00:00:00,-0.027
Bhutan,BTN,1992-01-01 00:00:00,-0.229
Bolivia,BOL,1992-01-01 00:00:00,0.031
Bosnia and Herzegovina,BIH,1992-01-01 00:00:00,0.659
Botswana,BWA,1992-01-01 00:00:00,0.813
Brazil,BRA,1992-01-01 00:00:00,0.403
British Virgin Islands,VGB,1992-01-01 00:00:00,0.333
Brunei Darussalam,BRN,1992-01-01 00:00:00,0.326
Bulgaria,BGR,1992-01-01 00:00:00,0.149
Burkina Faso,BFA,1992-01-01 00:00:00,0.004
Burundi,BDI,1992-01-01 00:00:00,0.004
Cabo Verde,CPV,1992-01-01 00:00:00,0.888
Cambodia,KHM,1992-01-01 00:00:00,0.556
Cameroon,CMR,1992-01-01 00:00:00,-0.205
Canada,CAN,1992-01-01 00:00:00,0.1
Cayman Islands,CYM,1992-01-01 00:00:00,0.549
Central African Rep.,CAF,1992-01-01 00:00:00,-0.457
Chad,TCD,1992-01-01 00:00:00,-0.279
Chile,CHL,1992-01-01 00:00:00,-0.116
"China, P.R.: Hong Kong",HKG,1992-01-01 00:00:00,-0.232
"China, P.R.: Macao",MAC,1992-01-01 00:00:00,-0.232
"China, P.R.: Mainland",CHN,1992-01-01 00:00:00,0.13
Colombia,COL,1992-01-01 00:00:00,0.606
"Comoros, Union of the",COM,1992-01-01 00:00:00,0.119
"Congo, Dem. Rep. of the",COD,1992-01-01 00:00:00,-0.213
"Congo, Rep. of",COG,1992-01-01 00:00:00,-0.314
Cook Islands,COK,1992-01-01 00:00:00,0.21
Costa Rica,CRI,1992-01-01 00:00:00,0.498
"Croatia, Rep. of",HRV,1992-01-01 00:00:00,0.811
Cuba,CUB,1992-01-01 00:00:00,0.608
Cyprus,CYP,1992-01-01 00:00:00,-0.928
Denmark,DNK,1992-01-01 00:00:00,1.452
Djibouti,DJI,1992-01-01 00:00:00,0.434
Dominica,DMA,1992-01-01 00:00:00,0.433
Dominican Rep.,DOM,1992-01-01 00:00:00,0.505
Ecuador,ECU,1992-01-01 00:00:00,0.873
"Egypt, Arab Rep. of",EGY,1992-01-01 00:00:00,-0.611
El Salvador,SLV,1992-01-01 00:00:00,0.583
"Equatorial Guinea, Rep. of",GNQ,1992-01-01 00:00:00,-0.117
"Estonia, Rep. of",EST,1992-01-01 00:00:00,1.601
"Eswatini, Kingdom of",SWZ,1992-01-01 00:00:00,1.147
Faroe Islands,FRO,1992-01-01 00:00:00,0.812
"Fiji, Rep. of",FJI,1992-01-01 00:00:00,0.039
Finland,FIN,1992-01-01 00:00:00,1.165
France,FRA,1992-01-01 00:00:00,0.659
French Polynesia,PYF,1992-01-01 00:00:00,0.352
Gabon,GAB,1992-01-01 00:00:00,-0.166
"Gambia, The",GMB,1992-01-01 00:00:00,0.852
Georgia,GEO,1992-01-01 00:00:00,-1.157
Germany,DEU,1992-01-01 00:00:00,1.228
Ghana,GHA,1992-01-01 00:00:00,0.153
Gibraltar,GIB,1992-01-01 00:00:00,0.176
Greece,GRC,1992-01-01 00:00:00,-0.528
Greenland,GRL,1992-01-01 00:00:00,-1.228
Grenada,GRD,1992-01-01 00:00:00,0.388
Guadeloupe,GLP,1992-01-01 00:00:00,0.401
Guatemala,GTM,1992-01-01 00:00:00,0.445
Guinea,GIN,1992-01-01 00:00:00,0.33
Guinea-Bissau,GNB,1992-01-01 00:00:00,0.71
Guyana,GUY,1992-01-01 00:00:00,0.131
Haiti,HTI,1992-01-01 00:00:00,0.59
Holy See,VAT,1992-01-01 00:00:00,0.533
Honduras,HND,1992-01-01 00:00:00,0.481
Hungary,HUN,1992-01-01 00:00:00,0.911
Iceland,ISL,1992-01-01 00:00:00,0.231
India,IND,1992-01-01 00:00:00,0.035
Indonesia,IDN,1992-01-01 00:00:00,0.341
"Iran, Islamic Rep. of",IRN,1992-01-01 00:00:00,-0.757
Iraq,IRQ,1992-01-01 00:00:00,-1.169
Ireland,IRL,1992-01-01 00:00:00,0.446
Isle of Man,IMN,1992-01-01 00:00:00,0.462
Israel,ISR,1992-01-01 00:00:00,-1.037
Italy,ITA,1992-01-01 00:00:00,0.542
Jamaica,JAM,1992-01-01 00:00:00,0.93
Japan,JPN,1992-01-01 00:00:00,0.333
Jordan,JOR,1992-01-01 00:00:00,-1.11
"Kazakhstan, Rep. of",KAZ,1992-01-01 00:00:00,0.287
Kenya,KEN,1992-01-01 00:00:00,0.406
Kiribati,KIR,1992-01-01 00:00:00,0.144
"Korea, Dem. People's Rep. of",PRK,1992-01-01 00:00:00,0.778
"Korea, Rep. of",KOR,1992-01-01 00:00:00,0.621
Kuwait,KWT,1992-01-01 00:00:00,-0.523
Kyrgyz Rep.,KGZ,1992-01-01 00:00:00,0.093
Lao People's Dem. Rep.,LAO,1992-01-01 00:00:00,0.259
Latvia,LVA,1992-01-01 00:00:00,1.587
Lebanon,LBN,1992-01-01 00:00:00,-1.017
"Lesotho, Kingdom of",LSO,1992-01-01 00:00:00,0.988
Liberia,LBR,1992-01-01 00:00:00,0.246
Libya,LBY,1992-01-01 00:00:00,-0.404
Liechtenstein,LIE,1992-01-01 00:00:00,1.09
Lithuania,LTU,1992-01-01 00:00:00,1.485
"Madagascar, Rep. of",MDG,1992-01-01 00:00:00,0.386
Malawi,MWI,1992-01-01 00:00:00,0.749
Malaysia,MYS,1992-01-01 00:00:00,0.429
Maldives,MDV,1992-01-01 00:00:00,0.174
Mali,MLI,1992-01-01 00:00:00,0.194
Malta,MLT,1992-01-01 00:00:00,0.275
"Marshall Islands, Rep. of the",MHL,1992-01-01 00:00:00,0.184
Martinique,MTQ,1992-01-01 00:00:00,0.405
"Mauritania, Islamic Rep. of",MRT,1992-01-01 00:00:00,0.89
Mauritius,MUS,1992-01-01 00:00:00,0.157
Mayotte,MYT,1992-01-01 00:00:00,0.215
Mexico,MEX,1992-01-01 00:00:00,0.086
"Micronesia, Federated States of",FSM,1992-01-01 00:00:00,0.081
"Moldova, Rep. of",MDA,1992-01-01 00:00:00,0.496
Monaco,MCO,1992-01-01 00:00:00,0.651
Mongolia,MNG,1992-01-01 00:00:00,0.81
Montserrat,MSR,1992-01-01 00:00:00,0.445
Morocco,MAR,1992-01-01 00:00:00,0.246
"Mozambique, Rep. of",MOZ,1992-01-01 00:00:00,0.759
Myanmar,MMR,1992-01-01 00:00:00,0.101
Namibia,NAM,1992-01-01 00:00:00,0.658
"Nauru, Rep. of",NRU,1992-01-01 00:00:00,-0.434
Nepal,NPL,1992-01-01 00:00:00,-0.073
"Netherlands, The",NLD,1992-01-01 00:00:00,1.184
New Caledonia,NCL,1992-01-01 00:00:00,0.467
New Zealand,NZL,1992-01-01 00:00:00,-0.716
Nicaragua,NIC,1992-01-01 00:00:00,0.487
Niger,NER,1992-01-01 00:00:00,-0.286
Nigeria,NGA,1992-01-01 00:00:00,-0.122
Niue,NIU,1992-01-01 00:00:00,0.297
Norfolk Island,NFK,1992-01-01 00:00:00,-0.143
"North Macedonia, Republic of ",MKD,1992-01-01 00:00:00,0.02
Norway,NOR,1992-01-01 00:00:00,1.121
Oman,OMN,1992-01-01 00:00:00,-0.55
Pakistan,PAK,1992-01-01 00:00:00,-0.413
